Order Number,Receipt Time HH,Day,Product,Category Name,Group,SubCategory,Is_Local,Category
450912,15,Thursday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
457301,14,Tuesday,ALMOND-BOOST,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
240520,14,Thursday,BR FRUITS,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
456766,12,Monday,ALMOND-BOOST,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
413852,10,Friday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
418321,10,Sunday,BENEDICT HAM,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
185069,11,Thursday,NUTELLA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
185069,11,Thursday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
185069,11,Thursday,BENEDICT,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
229231,12,Sunday,BR OMELETTE,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
208224,12,Wednesday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
208224,12,Wednesday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
312701,22,Friday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
180440,8,Tuesday,RASPBERRY-SMOOTH,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
180440,8,Tuesday,BRKF OVEN BAKED TOMATO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
180440,8,Tuesday,BRKF POACHED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
180440,8,Tuesday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
180224,10,Monday,NUTELLA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
185069,11,Thursday,BRKF FRIED SUNNY SIDE UP,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
185069,11,Thursday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
185069,11,Thursday,BRKF OMELETTE LOUZA GRUYERE,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
185069,11,Thursday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
185069,11,Thursday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
185069,11,Thursday,BRKF FRIED OVER EASY,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
180800,9,Wednesday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
180196,8,Monday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
180196,8,Monday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
185640,10,Friday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
182814,9,Sunday,HOT CHOCOLATE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
182814,9,Sunday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
181754,9,Friday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
181754,9,Friday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
181754,9,Friday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
192177,9,Friday,CREPE PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
184488,11,Wednesday,NUTELLA STRAWBERRIES,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
184488,11,Wednesday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
184488,11,Wednesday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
194103,10,Monday,NUTELLA STRAWBERRIES,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
194103,10,Monday,BRKF FRIED OVER EASY,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
194103,10,Monday,BRKF POACHED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
194103,10,Monday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
194103,10,Monday,BENEDICT SALMON,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
194103,10,Monday,ALMOND-BOOST,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
194103,10,Monday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
194103,10,Monday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
190989,9,Wednesday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
276517,12,Friday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
276517,12,Friday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
223162,11,Friday,CREPE PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
223162,11,Friday,BRKF OMELETTE LOUZA GRUYERE,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
223162,11,Friday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
223162,11,Friday,ALMOND-BOOST,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286014,10,Wednesday,BRKF FRIED OVER EASY,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286014,10,Wednesday,NUTELLA STRAWBERRIES,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286014,10,Wednesday,BENEDICT HAM,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286014,10,Wednesday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286014,10,Wednesday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
189133,10,Saturday,DOUBLE CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
286014,10,Wednesday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286029,10,Wednesday,BRKF OVEN BAKED TOMATO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286029,10,Wednesday,GREEK COFFEE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
286029,10,Wednesday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286030,10,Wednesday,HOT CHOCOLATE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
286030,10,Wednesday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
286030,10,Wednesday,RASPBERRY-SMOOTH,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286029,10,Wednesday,BRKF BOILED MEDIUM,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286029,10,Wednesday,DOUBLE GREEK,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286030,10,Wednesday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
286030,10,Wednesday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286030,10,Wednesday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
227197,12,Thursday,WHITE OMELET ON YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
227164,11,Thursday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
249289,11,Thursday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
249289,11,Thursday,CREPE PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
249289,11,Thursday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
249289,11,Thursday,BRKF OMELETTE FETA OLIVES,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
229189,11,Sunday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
229189,11,Sunday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
307886,10,Thursday,ENERGY BAR DARK CHOCO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
307886,10,Thursday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
307886,10,Thursday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
307886,10,Thursday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
255876,10,Sunday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
322545,10,Sunday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
322545,10,Sunday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
322545,10,Sunday,MUESLI,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
322545,10,Sunday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
322545,10,Sunday,BRKF OMELETTE LOUZA GRUYERE,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
322545,10,Sunday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
322545,10,Sunday,BRKF OVEN BAKED TOMATO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
322545,10,Sunday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
322545,10,Sunday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
234176,9,Monday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
234582,19,Monday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
258899,11,Thursday,FREDDO ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
334486,13,Thursday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
334769,23,Thursday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
237166,12,Saturday,FREDDO ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
341683,12,Monday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
350394,11,Tuesday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
350394,11,Tuesday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
350394,11,Tuesday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
350394,11,Tuesday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
350394,11,Tuesday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
350394,11,Tuesday,BRKF POACHED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
352187,11,Friday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
352187,11,Friday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
217824,22,Wednesday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
218174,13,Thursday,FREDDO ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
362574,11,Monday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
362574,11,Monday,BRKF OVEN BAKED PORK SAUSAGE,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
362574,11,Monday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
362574,11,Monday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
370134,9,Sunday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
407430,9,Friday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
414387,14,Saturday,ICE LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
414387,14,Saturday,ICE LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
417231,11,Friday,BRKF POACHED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
417231,11,Friday,FREDDO ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
417231,11,Friday,FREDDO ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
417231,11,Friday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
417231,11,Friday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
417231,11,Friday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
425009,10,Friday,NUTELLA STRAWBERRIES,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
425009,10,Friday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
426144,13,Sunday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
440249,10,Friday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
440245,10,Friday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
180528,10,Tuesday,WHITE OMELET ON YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
180528,10,Tuesday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
180528,10,Tuesday,BRKF OMELETTE SALMON HERBS,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
180528,10,Tuesday,ALMOND-BOOST,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
181218,7,Thursday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
181218,7,Thursday,HOT CHOCOLATE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
181218,7,Thursday,HOT CHOCOLATE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
198572,11,Monday,BRKF POACHED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
290038,9,Saturday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
290038,9,Saturday,NESCAFE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
285837,18,Tuesday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
290576,7,Sunday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
290576,7,Sunday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
290576,7,Sunday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
286043,13,Wednesday,HOT CHOCOLATE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
257853,7,Wednesday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
381235,9,Thursday,BRKF BOILED MEDIUM,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
380618,9,Wednesday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
381234,9,Thursday,BRKF BOILED MEDIUM,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
380615,9,Wednesday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
387908,11,Tuesday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
387908,11,Tuesday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
387908,11,Tuesday,FREDDO ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
390690,11,Friday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
390690,11,Friday,FREDDO CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
390127,10,Wednesday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
390127,10,Wednesday,BRKF POACHED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
405959,23,Monday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
412070,11,Sunday,OMELET PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
414732,10,Sunday,BENEDICT SALMON,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
414732,10,Sunday,BENEDICT SALMON,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
414772,11,Sunday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
414779,11,Sunday,ENERGY BAR DARK CHOCO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
414779,11,Sunday,FREDDO ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
414772,11,Sunday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
414772,11,Sunday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
414779,11,Sunday,FREDDO CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
414779,11,Sunday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
422677,12,Monday,BR OMELETTE,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
440298,11,Friday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
287446,9,Sunday,OMELET PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
287446,9,Sunday,OMELET PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
287446,9,Sunday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
287446,9,Sunday,NUTELLA STRAWBERRIES,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
181238,9,Thursday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
181238,9,Thursday,BRKF FRIED SUNNY SIDE UP,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
181238,9,Thursday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
290167,11,Saturday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
290167,11,Saturday,NESCAFE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
295584,9,Thursday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
295584,9,Thursday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
295584,9,Thursday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
295618,9,Thursday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
293955,8,Monday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
293955,8,Monday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
293955,8,Monday,CORN FLAKES,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
293955,8,Monday,MUESLI,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
296221,9,Friday,NESCAFE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
296117,8,Friday,NESCAFE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
208207,12,Wednesday,FREDDO CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
208197,11,Wednesday,FREDDO CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
208197,11,Wednesday,FREDDO CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
317914,12,Sunday,TOAST BREAD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
317914,12,Sunday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
317914,12,Sunday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
317288,12,Saturday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
317288,12,Saturday,TOAST BREAD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
255897,11,Sunday,TOAST BREAD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
318735,13,Monday,DOUBLE CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
318735,13,Monday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
318841,15,Monday,ICE LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
323095,0,Monday,BROWNIES CHOCOLATE,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
324587,11,Wednesday,WATERMELON JUICE,Food,19F - BREAKFAST,Breakfast,No,Juices & Soft Drinks
324587,11,Wednesday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
324587,11,Wednesday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
324971,7,Thursday,SCRABBLED,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
212086,12,Tuesday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
334854,8,Friday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
334854,8,Friday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
343746,8,Friday,GREEK COFFEE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
343746,8,Friday,FREDDO ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
343746,8,Friday,FREDDO ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
343752,8,Friday,OMELET PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
341495,8,Monday,BRKF OVEN BAKED PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
341495,8,Monday,BRKF OVEN BAKED PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
341511,9,Monday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
341511,9,Monday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
341511,9,Monday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
351390,9,Thursday,AMERICANO,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
351390,9,Thursday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
351390,9,Thursday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
349256,11,Sunday,ICE LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
349256,11,Sunday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
353201,9,Sunday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
353201,9,Sunday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
353356,11,Sunday,BRKF FRIED OVER EASY,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
353356,11,Sunday,DOUBLE ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
353356,11,Sunday,BRKF FRIED SUNNY SIDE UP,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
353356,11,Sunday,ESPRESSO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
354804,11,Tuesday,WHITE OMELET ON YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
354804,11,Tuesday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
354804,11,Tuesday,BRKF OMELETTE SALMON HERBS,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
357956,11,Sunday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
357956,11,Sunday,DOUBLE CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
357956,11,Sunday,DOUBLE CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
357956,11,Sunday,NUTELLA BANANA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
359449,8,Wednesday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
359449,8,Wednesday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
358931,8,Tuesday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
358931,8,Tuesday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
362627,11,Monday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
362627,11,Monday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
362627,11,Monday,BRKF OMELETTE YOUR OWN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
362627,11,Monday,NUTELLA BANANA STRAWBERRIES,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
362627,11,Monday,CAPPUCCINO,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
359507,9,Wednesday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
359507,9,Wednesday,LATTE,Food,19F - BREAKFAST,Breakfast,No,Coffee & Milkshakes
359479,9,Wednesday,NUTELLA,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
367130,7,Tuesday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
367130,7,Tuesday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
363815,9,Wednesday,OMELET PLAIN,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
366593,8,Monday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
366593,8,Monday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
359940,7,Thursday,BRKF FRIED OVER EASY,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
367685,9,Wednesday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
367685,9,Wednesday,BRKF BOILED HARD,Food,19F - BREAKFAST,Breakfast,No,Breakfast & Brunch
